EquType,Words
压力容器,消防队 到场 煤气 瓶火 扑灭 发现 高温 燃烧瓶 口 已经 损毁 继续 煤气 瓶出 水冷却 找 肥皂 瓶口 堵住 解除 危机 温馨 提醒 家中 发现 煤气 泄漏 时 务必 保持 镇定 先 人员 撤离 使用 手机 风扇 排气扇 电器 开关 瞬间 电火花 产生 存在 引起 爆炸 风险
电梯,便 拨打 电话 寻求 帮助 知情人 带领 救援 人员 迅速 到达 现场 电梯 钥匙 打开 电梯门 被困 营救 天气炎热
压力容器,当天 中午 十二点 汉阴县 城关镇 杨家 坝村 五组 村民 刘某 家中 传来 一声 巨响 刘某 赶紧 跑 厨房 查看 发现 煤气罐 燃起 明火 岁 女儿 烧伤
电梯,业主 孩子 乘坐 电梯 过程 中 遭遇 急速 坠降 现在 不敢 坐电梯 业主 孩子 被困 电梯 救援 视频 小区业主
压力容器,点 阅读 原文 更 视频 来源 腾讯 视频 忻州 女子 骑 电动车 倒 出租车 一动不动 监控 还原 真相 渣土 车致 一死一伤 事件 未平 忻州 街头 再现 疯狂 逆行 货车
压力容器,年月日 滩头 派出所 接 群众 报警 滩头 镇 坪上村 组 村民 家 煤气罐 起火 处警 出警 灭火 快速 有效 得到 群众 高度 赞许 特别 辅警 李海华 生命危险 扑灭 燃烧 煤气罐 事迹 群众 津津乐道 传为美谈
电梯,接到 报警 阜阳市 公安局 颍东 分局 幸福 中路 派出所 民警 迅速 赶到 联系 物业 电梯 维修 人员 马 夫妻 两人 救出 当日 民警 责令 物业 维修 人员 查清 电梯 故障 原因 做好 电梯 安全隐患 排查 工作 加大 维修保养 频次 小区 居民 提供 安全 舒适 生活 环境
电梯,接警 辖区 龙狮桥 派出所 领导 率领 值班 民警 迅速 赶赴现场 处置 民警 赶到 现场 发现 电梯 停 楼 楼 之间 电梯 灯光 空间 狭小 被困 群众 十分 紧张
压力容器,一辆 满载 柴油 西昌 油罐车 普格县 螺髻山 镇小槽 河 境内 凉山 新闻网 讯 中午 点 一辆 满载 柴油 西昌 油罐车 普格县 螺髻山 镇小槽 河 境内 轮胎 爆裂 高温 引发 火源 点燃 油罐车 情况 十分 危急 灾情 命令 螺髻山 派出所 交警 中队 县 消防大队 闻讯 第一 时间 紧急 组织 人员 出动 两辆 消防车 前往 救援 救援队 到达 进行 交通 管控 疏散人员 奋力 施救 扑灭 燃火 成功 处置 交逼 消防 事故 避免 人员伤亡 财产损失 发生
压力容器,沪 杭 高速公路 长安 服务 区内 一辆 危化品 货车 突然 发生 泄漏 澎湃 新闻 浙江省 高速 交警部门 获悉 今晨 沪 昆 高速 嘉兴 段 发生 危化品 车辆 泄漏 事件
电梯,世贸 西城 住户 今年年初 世贸 西城 电梯 频繁 出现 问题 十次 住户 被困 电梯 分钟 电梯 出现 突然 停止 黑屏 直接 黑屏 无法 进入 物业 维修 及时 保养 电梯 估计 导致 问题 主要 原因
压力容器,沪 杭 高速 危化品 泄露 沪 杭 高速 货车 发生 易爆 危化品 泄漏 上海 杭州 方向 一度 断流 沪 杭 高速 杭州 方向 长安 服务 区内 危化品 车辆 罐体 泄漏 沪 杭 高速 沿线 进口 一度 关闭 泄漏 点 已经 堵牢 联系 一辆 罐车 进行 倒罐 转驳 浙江日报
电梯,年月日 点分 集宁 新区 人杰 源 小区 突发 停电 市民 被困 电梯 消防 部门 接警 后用 短 时间 赶到 现场 小区 物业 电梯公司 工作人员 协助 及时 处置 成功 解救 被困 人员
起重机械,内蒙 通辽 一在 建工 突发 塔吊 碰撞 事故
电梯,坐 自动扶梯 时 孩子 放在 婴儿车 购物车 中 家长 选择 孩子 抱 乘坐 升降 电梯 当站 自动扶梯 上时 家长 握住 孩子 手 最好 孩子 站 身体 前方
压力容器,参与 救援 消防 武警 介绍 靠近 事发 现场 时 闻到 一阵阵 刺鼻 呛 气味 参与 事故 救援 气味 判断 出 槽罐车 泄漏 乙酸
压力容器,伤者 已经 周围 居民 搬运 室外 急救 人员 快速 上前 诊查 病情 进行 分诊 王某 男岁 双 前臂 面部 二度 烧伤 事发 时 发生 晕厥 抬到 室外 现在 意识 清楚 生命 体征 平稳
起重机械,被困 伤者 救援 颇费周折 车辆 处于 河流 中 车辆 钢板 较厚 液压 破 拆 工具 无法 进行 破 拆 营救 现场 救援 人员 群众 只得 车辆 抬起 打算 抬出 空隙 迅速 利用 石头 支点 被困 人员 抬出来 现场 警民 协同 配合 成功 被困 人员 救出 交给 现场 医护人员 进行 抢救
电梯,广东 中山 两名 工人 乘坐 货梯 故障 被困 小时 消防员 破 拆 救人
电梯,分 温州 支队 瓯海 大队 接到 报警 位于 温州市 瓯海区 泽 雅戈 恬 家园 小区 人员 被困 电梯 楼 接到 报警 瓯海 消防大队 泽雅 专职 队车 火速 前往 救援
电梯,遇险 男孩 父母 爷爷奶奶 一家人 正带 男孩 来到 玉环 清港 湫 综合 市场 家长 有事 男孩 跟着 两名 稍大 孩子 玩耍 不慎 摔倒 自动扶梯 夹住 手臂
压力容器,事故 发生 后市 交通运输 局 党委 高度重视 党委书记 局长 李隽瑜 要求 人员 立即 前往 事发 地点 查明 情况 迅速 启动 道路交通 突发 事故 应急 预案 开展 事故 抢险 救援 工作 了解 事故 救援 中 交通运输 部门 行动 迅速 措施 得当 有力 处置 及时 高效 未 造成 人员伤亡 救援 过程 中 次生 事故 发生
电梯,中队 官兵 到达 现场 物业 工作人员 了解 电梯 发生 故障 男子 被困 消防官兵 提醒 广大 市民 保证 电梯 定 时间 检修 电梯 困 危险性 被困 请 保持 镇定
电梯,中国 江苏网 讯 未成年 男孩 父亲 被困 宾馆 电梯 连云港市 急救 人员 立即 赶到 现场 防止 被困 人员 缺氧 医生 及时 输送 氧气 电梯 困人 自救 问题 表示 电梯 突然 停止 运行 时 贸然 打开 电梯门 逃生 轿厢 地面 存在 落差 被困 跌入 电梯 井
电梯,一线 救援 小区 孕妇 被困 电梯 日点 分 阜阳市 太和县 金泰 明都 小区 孕妇 被困 电梯 请求 消防员 接到 报警 辖区 消防队 迅速 出动 抵达 现场 消防员 利用 开 电梯 钥匙 楼 成功 被困 孕妇 救出 消防员 孕妇 救出 消防员 扶 孕妇 下楼 朋友 送医 查看 了解 孕妇 家住 楼 怀孕 多月 凌晨 点时 小区 停电 房间 闷热 孕妇 怕热 隧 打算 电梯 下楼 乘凉 电梯 下降 中 突然 停电 导致 孕妇 被困 电梯 安徽 消防 阜阳 发布 阜阳 事件 阜阳 城 阜阳 身边 事 阜阳 阜阳 公众网
起重机械,事故 快讯 铜仁市 石阡县 一在 建工 塔吊 发生 倒塌 事故
电梯,许 辽源市 蓝湾 小区 号 楼业 主张 先生 乘坐 电梯 上楼 回家 时 电梯 到达 楼后 停止 运行 突然 漆黑一片 连忙 电梯 紧急 求救 按钮
电梯,电梯 里 被困 分钟 两位 老人 有惊无险 地被 救 稍息 片刻 非要 合张 影以 纪念 遇险 两名 老人 开心 老人 说 救 钱
电梯,今天上午 发生 市区 卖场 超市 电梯 口 事故 多人 受伤
电梯,民警 立即 联系 小区 物业 人员 电梯 维修 人员 被困 人员 进行 心理 疏导 十几分钟 小区 物业 人员 电梯 维修 人员 相继 到达 现场 想方设法 电梯门 打开 被困 人员 解救
起重机械,今早 十点 贵州省 石阡县 特大 安全事故 工地 塔吊 倒塔 造成 六人 死亡
压力容器,指战员 紧凑 有序 分工 配合 发生 人员伤亡
电梯,原 标题 母子俩 猝不及防 被困 电梯 中 聊城 消防 三分钟 成功 救援 电梯 生活 越来越 紧密 今天 噩梦 被困 电梯 近日 高温 闷热 被困 电梯 更是 恐慌
电梯,高层建筑 增多 电梯 成 生活 中 不可或缺 公共设施 最近 家住 马鞍山 东方城 四区 五栋 部分 居民 爬楼 坐电梯 说 电梯 实在 太 可怕
电梯,电梯 惊魂 沈阳 龙之梦 大厦 电梯 突然 停运 多人 被困
电梯,号 清江浦 区 前进 东路 海洲 朗 郡 小区业主 有事 说话 反映 当天 时 小区 二期 号楼 一部 电梯 从楼 坠落 小区 电梯 频频 出事 电梯 进行 正常 维保 工作 业主 反映
压力容器,了解 名 伤员 送往 嘉兴市 中医院 救治 一人 伤势 重 两个 女孩 已经 转 普通 病房 女儿 说 岁 妹妹 岁 早上 一家人 睡觉 发生 爆炸 煤气 爆炸 知道 事 发现 燃气 泄漏
电梯,大连 身边 事 深夜 惊魂 电影 被困 电梯 分钟 网友 爆料 大连 中心 书 城东 融 国际 影城 电梯 多人 被困 电话 不通 只能 上网 应急 预案 被困 分钟 商场 方面 处置 态度 令人 无法 接受 愤怒
压力容器,云南 高速 路况 昆石 高速 昆石 交警 路况 昆石 高速 石林 昆明 方向 松茂 路段 处一 油罐车 侧翻 路 外面 预防 事故 发生 现将 事故现场 行 慢车道 临时 交通管制 超车 道 正常 通行 提醒 过往 路段 驾驶员 控制 车速 保持 跟车 距离 安全 行车 云南 交通 之声 都市 条形码 汽车 广播 昆明 发布 云南 交通警察 云南 网 春城 晚报 都市 时报 云南 警方 新浪 云南 公安部 交通安全 微 发布 卡车 人阿乐
起重机械,网友 昨日 发来 消息 偃师 游园 旁 大型 吊车 倾斜 现场 视频 显示 吊车 吊臂 地面 平行 网友 现场 事故 造成 人员伤亡 天太热 提醒 各行各业 小伙伴
压力容器,会宁 新 堡子 一辆 罐车 侧翻
电梯,实拍 两人 被困 电梯 救援 现场
电梯,电梯 频出 事故 老人 困梯 晕倒
电梯,晚上 点分 小区 片区 惠环 突然 停电 人员 被困 电梯 求救 消防 战士 紧急 出动 电梯 救出 被困 人员 消防 战士 好样
电梯,刚刚 被困 电梯 八楼 掉 五楼 希望 一下 希望 每个 小区 物管 处理 小区 事 电梯 质量 能够 加强 物管 紧急 呼叫器 有人 说话 小声 开门 按键 半个 小时 开早 被困 责怪 物管 处 主要 紧急 按键 没人接 听 半个 小时 接通 物管 处 半个 小时 出现 外面 责怪 微笑 被困 几分钟 门口 救不出 说 一声 没事 拨打 救 觉得 安心 打通 电话 不通 后果 不敢 想象 微笑 物管 处 消防队 早 两分钟 听到 说 钥匙 说 打不开 消防队 液压 钳 救 成都 新闻 爆料 电梯 事故 上海 三菱 电梯 成都 身边 事
电梯,佛山 雅居乐 电梯 出现 故障 物业 接电话 人来 维修 孕妇 中午 点 四名 孩子 被困 楼
电梯,西安 爆料 太气 怒 荣民 旗下 宫园 中央 安置 楼 住户 今天 下班 回家 坐电梯 行至 层 时 电梯 突然 坠落 至层 惊魂未定 其他人 电梯 呼救 按动 电梯 报警 通话器 对面 不紧不慢 说 知道 顾不上 为啥 淡定 回答 不安 中 等待 救援 安全 跑 物业 理论 出现 安全事故 始料未及 物业 问题 说 今天 没 反应 电梯 问题 第一个 反应 说完 之后 无所谓 玩 手机 物业 回答 惊呆 电梯 坠落 严重 问题 物业 眼中 事件 螺丝 松 微小 感觉 物业 觉得 小题大做 全称 鄙视 非 出人命 物业 重视
电梯,小区 隐患 区 应收 合格 户主 居住 防产证 年 办办 下来 偌大 小区 保安 工作 电梯 事故 物业 人员 无一人会 操作 每次 被困 电梯 天天 命 这种 奇葩 小区 人敢 住
电梯,吐 槽 青医 附院 二楼 一楼 电梯 故障 里面 憋 分钟 修 电梯 大爷 很暖心 安慰 深夜 心脏病 患者 里面 呼救 世道 艰难 保命 要紧 五分钟 出 汗 度 烧 散发 信赖 青医 这种 烧 方法 不敢苟同 微笑 青岛大学 附属 医院 希望 院方 给予 合理 解释 做好 一步 整改 工作
电梯,晚点 济南市 历城区 华龙 路 锦绣 泉城 小区 地下 车库 发生 火灾 济南市 消防 历城 大队 调查 确认 起火 原因 电器 线路 故障 导致 火花 溅 烧 穿 下方 电缆 桥架 引燃 下方 车辆 引发 大火 现在 责任 明确 需要 追责 需要 铲除 隐患 事发 时 小区 消防 报警装置 管用 消防通道 堵 消防 车辆 无法 进入 居民 被困 电梯 小区 晚上 值班人员 物业 工作人员 配合 灭火 后期 维修 目前 停电 已个 小时 酷热 难耐 几千 居民 十分 无奈 相关 领导 部门 彻查 小区 查验 消防安全 是否 达标 铲除 安全隐患 保障 小区 多户 居民 安全 希望 早日 通电
电梯,晚上 位 市民 格兰 云天 酒店 参加 完 活动 准备 乘坐 电梯 回家 时 突然 被困 酒店 电梯 里 一困 小时 被困 市民 说 酒店 工作人员 救援 过程 中 不肯 停电 原因 酒店 方说 四个 电梯 共用 电箱 停电 三个 电梯 停运
大型游乐设施,当日 中队 接到 指挥 中心 调度 命令 位于 长治市 体育中心 水上 游乐场 内有 小女孩 左腿 卡 游乐 设施 扶梯 中 请求 速去 救援 中队 官兵 到达 现场 经向 现场 工作人员 了解 得知 小女孩 水中 玩耍 时 不慎 左腿 卡 台阶 里
压力容器,现场 情况 大队 指挥员 立即 下达 救援 命令 人员 兵 分 两组 第一组 负责 现场 警戒 防止 二次 事故 发生 第二组 单 干线 出 一支 泡沫 枪 泄漏 汽油 进行 稀释 覆盖
压力容器,安徽 长安 网讯 萧县 黄口 镇西 瓦房 村一 村民 家中 液化气罐 起火 萧县 公安局 黄口 派出所 值班 副所长 胡彪 带领 民警 刘玉 张涛 赶到 现场 及时 火 扑灭 民警 刘玉 吸入 煤气中毒 昏迷 许 黄口 派出所 接到 县 消防大队 电话 黄口 镇西 瓦房 村一 居民 家中 液化气罐 起火 要求 黄口 派出所 民警 先行 前往 处置
电梯,湾里区 蓝标 建房 小区 楼 电梯 故障 老人 被困 早上 南昌市 湾里区 蓝标 建房 小区 人员 电梯 被困 湾里 消防大队 救援 力量 到达 现场 侦查 发现 现场 为楼 电梯 故障 导致 老人 被困 随即 中队 指挥员 随即 下令 展开 救援 一段时间 救援 成功 被困 人员 救出
电梯,分 温县 救援队 赶到 现场 搜寻 被困 人员 电梯 分 找到 被困 人员 电梯 确定 所困 位置 电梯 故障 停 楼 楼 中间 对话 得知 被困 时间 长 缺氧 感到 头晕 受伤 使用 工具 打开 楼 电梯门 电梯 顶部 电梯 进行 断电 处理 无果 请教 电梯 专家 焦作 救援队 张昊 队长 进行 控制器 修复 电梯 正常 运行
电梯,考虑 电梯 空间 狭小 被困 人员 妇女 小孩 天气炎热 通风 设施 条件 差 氧气 含量 少 因素 被困 时间 延长 将会 造成 被困 人员 呼吸困难 窒息 努力 作战 队员 分钟 时间 便 电梯门 分开 被困 人员 成功 获救 母子 平安 无碍
起重机械,早上 点 半左右 渭南市 三 马路 民生 街东口 新桥 附近 发生 事故 导致 一人 死亡 了解 当时 路边 工地 一塔 吊吊 重物 空中 突然 断落 砸 中 骑 自行车 路 行人 头部 行人 身亡
电梯,东港 瑞丰 家园 单元 电梯 发生 停运 故障 室 业主 被困 电梯 内达 二十多分钟 久 今日 电梯 停 楼 动弹不得 警笛声 鸣响 两 装修 工人 被困 按铃 求救 到场 维保 人员 说 市场 局到 现场 看过 电梯 没 问题 不到 一个月 时间 连续 三次 故障 市场 监管局 上次 投诉 回复 脸 故障 频发 得不到 彻实 解决
压力容器,交通 任务 事故 发生 大队 领导 周边 交通状况 现场 随机 调整 任务 分工 组织 警力 持续 做好 周边 交通 安保 任务 周边 车辆 密集 交通 任务 压力 巨大 事故 周边 进行 交通 分流
电梯,徐州 身边 事 电梯 夹人 坠梯 事故 频发 物业 解释 超重 徐州 海尔 智慧 城滟 澜 公馆 上房 半年 已经 发生 大大小小 电梯 运行 问题 按键 失灵 电梯门 夹人 坠梯 电梯 泡水 问题 物业公司 说 找 检测 电梯 检测 报告 音讯 徐州 新鲜事
电梯,东莞 岁 男童 手 卡 电梯 消防 实施 紧急 救援
压力容器,庞虎 伤者 儿子 想 太 乐观 总 意味 第一次 手术 做 完 以后 缓一缓 知道 医院 说 费用 挺 高 想到 肯定 医保 报销 现在 办理 医保 出现 困难
电梯,重庆 度 高温 停电 是不是 电梯 应急 信号 中断 密封 漆黑 环境 锁人 几分钟 长达近 小时 请教 专业人士 问题
起重机械,后果 承担
客运索道,市场 监督管理 部门 龙岩 发生 滑索 事故 造成 乘客 死亡 目前 新罗区 质监局 新罗区 安监局 介入 调查 进一步 调查 信息 请以 质监 部门 及安监 部门 官方 调查 信息 为准 本文 百家 号 作者 上传 发布 百家 号 仅 提供 信息 发布 平台
